"Time","Source","Src Port","Destination","Dst Port","Protocol","Length","Data","Info"
"35.336985597","192.168.1.183","5000","192.168.1.227","52714","TCP","429","","5000  >  52714 [PSH, ACK] Seq=1 Ack=391 Win=64896 Len=363 TSval=1741519821 TSecr=2341539589 [TCP segment of a reassembled PDU]"
"35.337054028","192.168.1.183","5000","192.168.1.227","52692","TCP","7306","","5000  >  52692 [PSH, ACK] Seq=369 Ack=398 Win=64768 Len=7240 TSval=1741519821 TSecr=2341539574 [TCP segment of a reassembled PDU]"
"35.337059316","192.168.1.227","52708","192.168.1.183","5000","TCP","66","","52708  >  5000 [ACK] Seq=400 Ack=371 Win=64128 Len=0 TSval=2341539610 TSecr=1741519820"
"35.337191750","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=369 Win=64128 Len=0 TSval=2341539611 TSecr=1741519820"
"35.337191780","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=364 Win=64128 Len=0 TSval=2341539611 TSecr=1741519821"
"35.337201989","192.168.1.183","5000","192.168.1.227","52714","TCP","7306","","5000  >  52714 [PSH, ACK] Seq=364 Ack=391 Win=64896 Len=7240 TSval=1741519821 TSecr=2341539589 [TCP segment of a reassembled PDU]"
"35.337231546","192.168.1.183","5000","192.168.1.227","52714","TCP","5858","","5000  >  52714 [PSH, ACK] Seq=7604 Ack=391 Win=64896 Len=5792 TSval=1741519821 TSecr=2341539589 [TCP segment of a reassembled PDU]"
"35.337247356","192.168.1.183","5000","192.168.1.227","52714","TCP","2962","","5000  >  52714 [PSH, ACK] Seq=13396 Ack=391 Win=64896 Len=2896 TSval=1741519821 TSecr=2341539611 [TCP segment of a reassembled PDU]"
"35.337386224","192.168.1.183","5000","192.168.1.227","52708","TCP","7306","","5000  >  52708 [PSH, ACK] Seq=371 Ack=400 Win=64768 Len=7240 TSval=1741519821 TSecr=2341539610 [TCP segment of a reassembled PDU]"
"35.337578389","192.168.1.183","5000","192.168.1.227","52692","TCP","5858","","5000  >  52692 [PSH, ACK] Seq=7609 Ack=398 Win=64768 Len=5792 TSval=1741519821 TSecr=2341539574 [TCP segment of a reassembled PDU]"
"35.337806637","192.168.1.183","5000","192.168.1.227","52708","TCP","1018","","5000  >  52708 [PSH, ACK] Seq=7611 Ack=400 Win=64768 Len=952 TSval=1741519821 TSecr=2341539610 [TCP segment of a reassembled PDU]"
"35.337825373","192.168.1.183","5000","192.168.1.227","52708","TCP","5858","","5000  >  52708 [PSH, ACK] Seq=8563 Ack=400 Win=64768 Len=5792 TSval=1741519822 TSecr=2341539610 [TCP segment of a reassembled PDU]"
"35.337937460","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=7609 Win=60672 Len=0 TSval=2341539612 TSecr=1741519821"
"35.337946197","192.168.1.183","5000","192.168.1.227","52692","TCP","3418","","5000  >  52692 [PSH, ACK] Seq=13401 Ack=398 Win=64768 Len=3352 TSval=1741519822 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.337937570","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=7604 Win=60672 Len=0 TSval=2341539612 TSecr=1741519821"
"35.338159182","192.168.1.183","5000","192.168.1.227","52692","TCP","7306","","5000  >  52692 [PSH, ACK] Seq=16753 Ack=398 Win=64768 Len=7240 TSval=1741519822 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.337937590","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=13396 Win=56704 Len=0 TSval=2341539612 TSecr=1741519821"
"35.338407167","192.168.1.183","5000","192.168.1.227","52714","TCP","11650","","5000  >  52714 [PSH, ACK] Seq=16292 Ack=391 Win=64896 Len=11584 TSval=1741519822 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.338444649","192.168.1.183","5000","192.168.1.227","52714","TCP","14546","","5000  >  52714 [PSH, ACK] Seq=27876 Ack=391 Win=64896 Len=14480 TSval=1741519822 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.338461760","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=16292 Win=54656 Len=0 TSval=2341539612 TSecr=1741519821"
"35.338461861","192.168.1.227","52708","192.168.1.183","5000","TCP","66","","52708  >  5000 [ACK] Seq=400 Ack=7611 Win=60672 Len=0 TSval=2341539612 TSecr=1741519821"
"35.338461881","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=13401 Win=61568 Len=0 TSval=2341539612 TSecr=1741519821"
"35.338461901","192.168.1.227","52708","192.168.1.183","5000","TCP","66","","52708  >  5000 [ACK] Seq=400 Ack=8563 Win=64128 Len=0 TSval=2341539612 TSecr=1741519821"
"35.338461931","192.168.1.227","52708","192.168.1.183","5000","TCP","66","","52708  >  5000 [ACK] Seq=400 Ack=14355 Win=60544 Len=0 TSval=2341539612 TSecr=1741519822"
"35.338461951","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=16753 Win=62592 Len=0 TSval=2341539612 TSecr=1741519822"
"35.338683436","192.168.1.183","5000","192.168.1.227","52708","TCP","10202","","5000  >  52708 [PSH, ACK] Seq=14355 Ack=400 Win=64768 Len=10136 TSval=1741519822 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.338722849","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=23993 Win=71168 Len=0 TSval=2341539612 TSecr=1741519822"
"35.338740565","192.168.1.183","5000","192.168.1.227","52708","HTTP","6620","","HTTP/1.1 200 OK  (JPEG JFIF image)"
"35.338898096","192.168.1.183","5000","192.168.1.227","52714","TCP","5858","","5000  >  52714 [PSH, ACK] Seq=42356 Ack=391 Win=64896 Len=5792 TSval=1741519822 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.338975705","192.168.1.183","5000","192.168.1.227","52692","TCP","1018","","5000  >  52692 [PSH, ACK] Seq=23993 Ack=398 Win=64768 Len=952 TSval=1741519823 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.339037874","192.168.1.183","5000","192.168.1.227","52692","TCP","7306","","5000  >  52692 [PSH, ACK] Seq=24945 Ack=398 Win=64768 Len=7240 TSval=1741519823 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.339128628","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=27876 Win=46848 Len=0 TSval=2341539613 TSecr=1741519822"
"35.339128708","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=42356 Win=37120 Len=0 TSval=2341539613 TSecr=1741519822"
"35.339200696","192.168.1.227","52708","192.168.1.183","5000","TCP","66","","52708  >  5000 [ACK] Seq=400 Ack=24491 Win=58752 Len=0 TSval=2341539613 TSecr=1741519822"
"35.339277254","192.168.1.183","5000","192.168.1.227","52714","TCP","21786","","5000  >  52714 [PSH, ACK] Seq=48148 Ack=391 Win=64896 Len=21720 TSval=1741519823 TSecr=2341539613 [TCP segment of a reassembled PDU]"
"35.339490084","192.168.1.227","52708","192.168.1.183","5000","TCP","66","","52708  >  5000 [ACK] Seq=400 Ack=31046 Win=53760 Len=0 TSval=2341539613 TSecr=1741519822"
"35.339592407","192.168.1.183","5000","192.168.1.227","52692","TCP","8754","","5000  >  52692 [PSH, ACK] Seq=32185 Ack=398 Win=64768 Len=8688 TSval=1741519823 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.339711375","192.168.1.183","5000","192.168.1.227","52692","TCP","7306","","5000  >  52692 [PSH, ACK] Seq=40873 Ack=398 Win=64768 Len=7240 TSval=1741519824 TSecr=2341539612 [TCP segment of a reassembled PDU]"
"35.339847555","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=48148 Win=61568 Len=0 TSval=2341539613 TSecr=1741519822"
"35.339936015","192.168.1.183","5000","192.168.1.227","52714","TCP","10202","","5000  >  52714 [PSH, ACK] Seq=69868 Ack=391 Win=64896 Len=10136 TSval=1741519824 TSecr=2341539613 [TCP segment of a reassembled PDU]"
"35.339987714","192.168.1.183","5000","192.168.1.227","52714","TCP","29778","","[TCP Window Full] 5000  >  52714 [PSH, ACK] Seq=80004 Ack=391 Win=64896 Len=29712 TSval=1741519824 TSecr=2341539613 [TCP segment of a reassembled PDU]"
"35.340024193","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=24945 Win=74112 Len=0 TSval=2341539613 TSecr=1741519823"
"35.340346443","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=32185 Win=71168 Len=0 TSval=2341539614 TSecr=1741519823"
"35.340346543","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=69868 Win=51072 Len=0 TSval=2341539614 TSecr=1741519823"
"35.340356733","192.168.1.183","5000","192.168.1.227","52692","TCP","1474","","5000  >  52692 [PSH, ACK] Seq=48113 Ack=398 Win=64768 Len=1408 TSval=1741519824 TSecr=2341539613 [TCP segment of a reassembled PDU]"
"35.340395197","192.168.1.183","5000","192.168.1.227","52692","HTTP","701","","HTTP/1.1 200 OK  (JPEG JFIF image)"
"35.340405997","192.168.1.183","5000","192.168.1.227","52714","TCP","1514","","5000  >  52714 [ACK] Seq=109716 Ack=391 Win=64896 Len=1448 TSval=1741519824 TSecr=2341539614 [TCP segment of a reassembled PDU]"
"35.340435804","192.168.1.183","5000","192.168.1.227","52714","TCP","762","","5000  >  52714 [PSH, ACK] Seq=111164 Ack=391 Win=64896 Len=696 TSval=1741519824 TSecr=2341539614 [TCP segment of a reassembled PDU]"
"35.340346573","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=40873 Win=65280 Len=0 TSval=2341539614 TSecr=1741519823"
"35.340346594","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=48113 Win=60416 Len=0 TSval=2341539614 TSecr=1741519824"
"35.340761196","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=80004 Win=84480 Len=0 TSval=2341539614 TSecr=1741519824"
"35.340772528","192.168.1.183","5000","192.168.1.227","52714","TCP","30474","","5000  >  52714 [PSH, ACK] Seq=111860 Ack=391 Win=64896 Len=30408 TSval=1741519825 TSecr=2341539614 [TCP segment of a reassembled PDU]"
"35.340761296","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=109716 Win=143872 Len=0 TSval=2341539614 TSecr=1741519824"
"35.341107329","192.168.1.183","5000","192.168.1.227","52714","TCP","1514","","5000  >  52714 [ACK] Seq=142268 Ack=391 Win=64896 Len=1448 TSval=1741519825 TSecr=2341539614 [TCP segment of a reassembled PDU]"
"35.341312845","192.168.1.183","5000","192.168.1.227","52714","TCP","26130","","5000  >  52714 [PSH, ACK] Seq=143716 Ack=391 Win=64896 Len=26064 TSval=1741519825 TSecr=2341539614 [TCP segment of a reassembled PDU]"
"35.341441030","192.168.1.183","5000","192.168.1.227","52714","HTTP","1265","","HTTP/1.1 200 OK  (JPEG JFIF image)"
"35.341677583","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [ACK] Seq=398 Ack=49521 Win=75008 Len=0 TSval=2341539614 TSecr=1741519824"
"35.341677653","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=111860 Win=148096 Len=0 TSval=2341539615 TSecr=1741519824"
"35.341677683","192.168.1.227","52708","192.168.1.183","5000","TCP","66","","52708  >  5000 [FIN, ACK] Seq=400 Ack=31046 Win=64128 Len=0 TSval=2341539615 TSecr=1741519822"
"35.341696329","192.168.1.183","5000","192.168.1.227","52708","TCP","66","","5000  >  52708 [ACK] Seq=31046 Ack=401 Win=64768 Len=0 TSval=1741519826 TSecr=2341539615"
"35.341677703","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=142268 Win=208896 Len=0 TSval=2341539615 TSecr=1741519825"
"35.341677723","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=143716 Win=211840 Len=0 TSval=2341539615 TSecr=1741519825"
"35.341677754","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [ACK] Seq=391 Ack=169780 Win=263936 Len=0 TSval=2341539615 TSecr=1741519825"
"35.343184546","192.168.1.227","52692","192.168.1.183","5000","TCP","66","","52692  >  5000 [FIN, ACK] Seq=398 Ack=50157 Win=75008 Len=0 TSval=2341539617 TSecr=1741519824"
"35.343199605","192.168.1.183","5000","192.168.1.227","52692","TCP","66","","5000  >  52692 [ACK] Seq=50157 Ack=399 Win=64768 Len=0 TSval=1741519827 TSecr=2341539617"
"35.352219313","192.168.1.254","53","192.168.1.227","53550","DNS","169","","Standard query response 0x0977 AAAA www.w3schools.com CNAME cs837.wac.edgecastcdn.net SOA ns1.edgecastcdn.net"
"35.355874901","192.168.1.227","36704","192.229.179.87","443","TCP","74","","36704  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3909217046 TSecr=0 WS=128"
"35.355875312","192.168.1.227","52714","192.168.1.183","5000","TCP","66","","52714  >  5000 [FIN, ACK] Seq=391 Ack=170980 Win=266880 Len=0 TSval=2341539630 TSecr=1741519825"
"35.355921992","192.168.1.183","5000","192.168.1.227","52714","TCP","66","","5000  >  52714 [ACK] Seq=170980 Ack=392 Win=64896 Len=0 TSval=1741519840 TSecr=2341539630"
"35.358360195","192.229.179.87","443","192.168.1.227","36704","TCP","74","","443  >  36704 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1197392397 TSecr=3909217046 WS=512"
"35.358753618","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3909217049 TSecr=1197392397"
"35.378212373","192.168.1.137","52869","239.255.255.250","3702","UDP","698","3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d227574662d3822â\200\246","52869  >  3702 Len=656"
"35.424767978","fe80::150d:e1f2:b6e9:6559","52870","ff02::c","3702","UDP","718","3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d227574662d3822â\200\246","52870  >  3702 Len=656"
"35.622584850","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","1134","","Client Hello"
"35.623652946","192.168.1.227","36704","192.229.179.87","443","TLSv1.3","1043","","Client Hello"
"35.625944385","74.125.200.95","443","192.168.1.227","53016","TCP","66","","443  >  53016 [ACK] Seq=1 Ack=1069 Win=67840 Len=0 TSval=3154216036 TSecr=2027201648"
"35.626127402","192.229.179.87","443","192.168.1.227","36704","TCP","66","","443  >  36704 [ACK] Seq=1 Ack=978 Win=68608 Len=0 TSval=1197392664 TSecr=3909217313"
"35.626127502","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","262","","Server Hello, Change Cipher Spec, Application Data"
"35.626227614","192.168.1.227","53016","74.125.200.95","443","TCP","66","","53016  >  443 [ACK] Seq=1069 Ack=197 Win=64128 Len=0 TSval=2027201652 TSecr=3154216037"
"35.627251769","192.229.179.87","443","192.168.1.227","36704","TLSv1.3","4069","","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"35.627350899","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=978 Ack=4004 Win=62592 Len=0 TSval=3909217318 TSecr=1197392666"
"35.634277742","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","156","","Application Data"
"35.637426873","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","714","","Application Data, Application Data"
"35.639690387","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","128","","Application Data"
"35.639766313","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","137","","Application Data"
"35.639974456","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","117","","Application Data"
"35.642101336","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","113","","Application Data"
"35.642517496","74.125.200.95","443","192.168.1.227","53016","TCP","66","","443  >  53016 [ACK] Seq=845 Ack=1292 Win=67840 Len=0 TSval=3154216053 TSecr=2027201665"
"35.642517967","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","97","","Application Data"
"35.644911261","74.125.200.95","443","192.168.1.227","53016","TCP","66","","443  >  53016 [ACK] Seq=876 Ack=1390 Win=67840 Len=0 TSval=3154216056 TSecr=2027201666"
"35.646649245","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","431","","Application Data"
"35.653752955","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","495","","Application Data"
"35.653753376","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","755","","Application Data"
"35.653753406","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","272","","Application Data"
"35.653753426","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","190","","Application Data"
"35.653753456","74.125.200.95","443","192.168.1.227","53016","TLSv1.3","105","","Application Data"
"35.653965723","192.168.1.227","53016","74.125.200.95","443","TCP","66","","53016  >  443 [ACK] Seq=1755 Ack=2363 Win=62720 Len=0 TSval=2027201679 TSecr=3154216064"
"35.660055466","192.168.1.227","53016","74.125.200.95","443","TLSv1.3","121","","Application Data"
"35.668465423","74.125.200.95","443","192.168.1.227","53016","TCP","66","","443  >  53016 [ACK] Seq=2363 Ack=1810 Win=69888 Len=0 TSval=3154216079 TSecr=2027201686"
"35.669742209","192.168.1.227","36704","192.229.179.87","443","TLSv1.3","156","","Application Data"
"35.670473790","192.168.1.227","36704","192.229.179.87","443","TLSv1.3","128","","Application Data"
"35.670658168","192.168.1.227","36704","192.229.179.87","443","TLSv1.3","137","","Application Data"
"35.671180203","192.168.1.227","36704","192.229.179.87","443","TLSv1.3","117","","Application Data"
"35.671233405","192.168.1.227","36704","192.229.179.87","443","TLSv1.3","424","","Application Data"
"35.672531178","192.229.179.87","443","192.168.1.227","36704","TLSv1.3","321","","Application Data"
"35.672531619","192.229.179.87","443","192.168.1.227","36704","TLSv1.3","321","","Application Data"
"35.672531649","192.229.179.87","443","192.168.1.227","36704","TLSv1.3","162","","Application Data, Application Data"
"35.673047266","192.229.179.87","443","192.168.1.227","36704","TCP","66","","443  >  36704 [ACK] Seq=4610 Ack=1201 Win=68608 Len=0 TSval=1197392711 TSecr=3909217361"
"35.673047447","192.229.179.87","443","192.168.1.227","36704","TLSv1.3","97","","Application Data"
"35.673925450","192.229.179.87","443","192.168.1.227","36704","TCP","66","","443  >  36704 [ACK] Seq=4641 Ack=1610 Win=70656 Len=0 TSval=1197392712 TSecr=3909217362"
"35.674704012","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=1610 Ack=4259 Win=64128 Len=0 TSval=3909217365 TSecr=1197392710"
"35.674750942","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=1610 Ack=4514 Win=64000 Len=0 TSval=3909217365 TSecr=1197392711"
"35.674750992","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=1610 Ack=4610 Win=64000 Len=0 TSval=3909217365 TSecr=1197392711"
"35.674793573","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=1610 Ack=4641 Win=64000 Len=0 TSval=3909217366 TSecr=1197392711"
"35.675058958","192.229.179.87","443","192.168.1.227","36704","TLSv1.3","4410","","Application Data, Application Data"
"35.675059058","192.229.179.87","443","192.168.1.227","36704","TLSv1.3","1365","","Application Data"
"35.675148680","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=1610 Ack=8985 Win=61568 Len=0 TSval=3909217366 TSecr=1197392713"
"35.675148730","192.168.1.227","36704","192.229.179.87","443","TCP","66","","36704  >  443 [ACK] Seq=1610 Ack=10284 Win=60416 Len=0 TSval=3909217366 TSecr=1197392713"
"35.675674096","192.168.1.227","36704","192.229.179.87","443","TLSv1.3","113","","Application Data"
"35.718666820","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"35.719400713","192.229.179.87","443","192.168.1.227","36704","TCP","66","","443  >  36704 [ACK] Seq=10284 Ack=1657 Win=70656 Len=0 TSval=1197392758 TSecr=3909217366"
"35.883162218","192.168.1.227","52720","192.168.1.183","5000","TCP","74","","52720  >  5000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2341540156 TSecr=0 WS=128"
"35.883391298","192.168.1.183","5000","192.168.1.227","52720","TCP","74","","5000  >  52720 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741520367 TSecr=2341540156 WS=128"
"35.883914462","192.168.1.227","52720","192.168.1.183","5000","TCP","66","","52720  >  5000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2341540158 TSecr=1741520367"
